round,part,recording,neighbor,X,Y,reference,guess
0,initialGuess,24,23,14.000000,11.500000,10.792852,12.404200
0,initialGuess,24,25,14.000000,11.500000,1.913543,3.899500
0,initialGuess,24,26,14.000000,11.500000,3.535534,10.631800
0,initialGuess,24,27,14.000000,11.500000,4.619702,11.770600
0,initialGuess,24,28,14.000000,11.500000,5.000000,5.886100
0,initialGuess,24,29,14.000000,11.500000,4.619702,1.332800
0,initialGuess,24,30,14.000000,11.500000,3.535534,8.826900
0,initialGuess,24,31,14.000000,11.500000,1.913543,3.263400
0,initialGuess,24,32,14.000000,11.500000,12.727922,7.862400
0,initialGuess,24,33,14.000000,11.500000,10.984610,9.971300
0,initialGuess,24,34,14.000000,11.500000,9.192388,10.835900
0,initialGuess,24,35,14.000000,11.500000,8.642549,13.202200
0,initialGuess,24,36,14.000000,11.500000,9.848858,15.365500
0,initialGuess,24,37,14.000000,11.500000,11.761873,13.199700
0,initialGuess,24,38,14.000000,11.500000,13.209845,9.997500
0,initialGuess,24,39,14.000000,11.500000,13.576069,10.512000
0,initialGuess,24,40,14.000000,11.500000,9.000000,8.755600
0,initialGuess,24,41,14.000000,11.500000,8.454919,8.616600
0,initialGuess,24,42,14.000000,11.500000,6.964194,2.680800
0,initialGuess,24,43,14.000000,11.500000,5.051500,11.817800
0,initialGuess,24,44,14.000000,11.500000,4.000000,7.696200
0,initialGuess,24,45,14.000000,11.500000,5.051500,6.944400
0,initialGuess,24,46,14.000000,11.500000,6.964194,6.740000
0,initialGuess,24,47,14.000000,11.500000,8.454919,7.677700
0,initialGuess,25,0,13.268000,13.268000,13.576069,10.345900
0,initialGuess,25,1,13.268000,13.268000,12.727922,9.740000
0,initialGuess,25,2,13.268000,13.268000,13.576069,3.924300
0,initialGuess,25,3,13.268000,13.268000,15.432151,12.944000
0,initialGuess,25,7,13.268000,13.268000,15.432151,11.492400
0,initialGuess,25,8,13.268000,13.268000,8.454919,5.522800
0,initialGuess,25,9,13.268000,13.268000,9.000000,8.269500
0,initialGuess,25,10,13.268000,13.268000,10.792852,11.772100
0,initialGuess,25,11,13.268000,13.268000,12.536000,6.217300
0,initialGuess,25,12,13.268000,13.268000,13.385277,7.376300
0,initialGuess,25,13,13.268000,13.268000,13.025152,7.282000
0,initialGuess,25,14,13.268000,13.268000,11.582990,8.040800
0,initialGuess,25,15,13.268000,13.268000,9.669710,7.438000
0,initialGuess,25,16,13.268000,13.268000,10.792852,9.526400
0,initialGuess,25,17,13.268000,13.268000,9.000000,4.801500
0,initialGuess,25,18,13.268000,13.268000,8.454919,4.633100
0,initialGuess,25,19,13.268000,13.268000,9.669710,5.988400
0,initialGuess,25,20,13.268000,13.268000,11.582990,14.228000
0,initialGuess,25,21,13.268000,13.268000,13.025152,11.271000
0,initialGuess,25,22,13.268000,13.268000,13.385277,5.966700
0,initialGuess,25,23,13.268000,13.268000,12.536000,7.760100
0,initialGuess,25,24,13.268000,13.268000,1.913543,3.240100
0,initialGuess,25,26,13.268000,13.268000,1.913543,3.800100
0,initialGuess,25,27,13.268000,13.268000,3.536000,4.615000
0,initialGuess,25,28,13.268000,13.268000,4.619702,3.306700
0,initialGuess,25,29,13.268000,13.268000,5.000659,3.477400
0,initialGuess,25,30,13.268000,13.268000,4.619702,8.360800
0,initialGuess,25,31,13.268000,13.268000,3.536000,4.618400
0,initialGuess,25,32,13.268000,13.268000,14.514188,9.685100
0,initialGuess,25,33,13.268000,13.268000,12.727922,11.643600
0,initialGuess,25,34,13.268000,13.268000,10.984610,7.514300
0,initialGuess,25,35,13.268000,13.268000,10.528784,8.107500
0,initialGuess,25,36,13.268000,13.268000,11.761873,8.665900
0,initialGuess,25,37,13.268000,13.268000,13.675035,10.603400
0,initialGuess,25,38,13.268000,13.268000,15.110978,6.532500
0,initialGuess,25,39,13.268000,13.268000,15.432151,11.290200
0,initialGuess,25,40,13.268000,13.268000,9.891292,10.069500
0,initialGuess,25,41,13.268000,13.268000,9.000000,6.997900
0,initialGuess,25,42,13.268000,13.268000,7.268951,2.948900
0,initialGuess,25,43,13.268000,13.268000,5.464000,6.339900
0,initialGuess,25,44,13.268000,13.268000,5.051500,9.915900
0,initialGuess,25,45,13.268000,13.268000,6.508348,6.616000
0,initialGuess,25,46,13.268000,13.268000,8.397479,5.426400
0,initialGuess,25,47,13.268000,13.268000,9.669710,14.390500
0,initialGuess,26,0,11.500000,14.000000,13.209845,10.210400
0,initialGuess,26,1,11.500000,14.000000,12.124918,5.953700
0,initialGuess,26,2,11.500000,14.000000,12.727922,5.282100
0,initialGuess,26,3,11.500000,14.000000,14.514188,10.121600
0,initialGuess,26,7,11.500000,14.000000,15.110978,8.841400
0,initialGuess,26,8,11.500000,14.000000,6.964194,3.534800
0,initialGuess,26,9,11.500000,14.000000,7.268951,6.921200
0,initialGuess,26,10,11.500000,14.000000,9.000000,9.659400
0,initialGuess,26,11,11.500000,14.000000,10.792852,10.584200
0,initialGuess,26,12,11.500000,14.000000,11.768602,12.481500
0,initialGuess,26,13,11.500000,14.000000,11.582990,12.108600
0,initialGuess,26,14,11.500000,14.000000,10.295630,9.044700
0,initialGuess,26,15,11.500000,14.000000,8.397479,9.660900
0,initialGuess,26,16,11.500000,14.000000,11.768602,13.389500
0,initialGuess,26,17,11.500000,14.000000,9.891292,8.424200
0,initialGuess,26,18,11.500000,14.000000,9.000000,7.446700
0,initialGuess,26,19,11.500000,14.000000,9.891292,11.489900
0,initialGuess,26,20,11.500000,14.000000,11.768602,6.423600
0,initialGuess,26,21,11.500000,14.000000,13.385277,10.090600
0,initialGuess,26,22,11.500000,14.000000,14.000000,11.465900
0,initialGuess,26,23,11.500000,14.000000,13.385277,10.647800
0,initialGuess,26,24,11.500000,14.000000,3.535534,11.822600
0,initialGuess,26,25,11.500000,14.000000,1.913543,2.910800
0,initialGuess,26,27,11.500000,14.000000,1.913543,5.027100
0,initialGuess,26,28,11.500000,14.000000,3.535534,10.055900
0,initialGuess,26,29,11.500000,14.000000,4.619702,7.610400
0,initialGuess,26,30,11.500000,14.000000,5.000000,13.727600
0,initialGuess,26,31,11.500000,14.000000,4.619702,4.499100
0,initialGuess,26,33,11.500000,14.000000,14.514188,12.044900
0,initialGuess,26,34,11.500000,14.000000,12.727922,7.077100
0,initialGuess,26,35,11.500000,14.000000,12.124918,7.289000
0,initialGuess,26,36,11.500000,14.000000,13.209845,8.212500
0,initialGuess,26,37,11.500000,14.000000,15.110978,9.838600
0,initialGuess,26,40,11.500000,14.000000,11.768602,5.947200
0,initialGuess,26,41,11.500000,14.000000,10.792852,12.351800
0,initialGuess,26,42,11.500000,14.000000,9.000000,8.657700
0,initialGuess,26,43,11.500000,14.000000,7.268951,8.865700
0,initialGuess,26,44,11.500000,14.000000,6.964194,11.369900
0,initialGuess,26,45,11.500000,14.000000,8.397479,12.640600
0,initialGuess,26,46,11.500000,14.000000,10.295630,7.301200
0,initialGuess,26,47,11.500000,14.000000,11.582990,9.034300
0,initialGuess,27,0,9.732000,13.268000,11.761873,11.861400
0,initialGuess,27,1,9.732000,13.268000,10.528784,12.175200
0,initialGuess,27,2,9.732000,13.268000,10.984610,17.058000
0,initialGuess,27,3,9.732000,13.268000,12.727922,10.944600
0,initialGuess,27,4,9.732000,13.268000,14.514188,5.272400
0,initialGuess,27,5,9.732000,13.268000,15.432151,10.211100
0,initialGuess,27,6,9.732000,13.268000,15.110978,14.889100
0,initialGuess,27,7,9.732000,13.268000,13.675035,11.013300
0,initialGuess,27,8,9.732000,13.268000,5.051500,8.101100
0,initialGuess,27,9,9.732000,13.268000,5.464000,3.504100
0,initialGuess,27,10,9.732000,13.268000,7.268951,11.651000
0,initialGuess,27,11,9.732000,13.268000,9.000000,9.024200
0,initialGuess,27,12,9.732000,13.268000,9.891292,7.206600
0,initialGuess,27,13,9.732000,13.268000,9.669710,12.052200
0,initialGuess,27,14,9.732000,13.268000,8.397479,7.184600
0,initialGuess,27,15,9.732000,13.268000,6.508348,4.372900
0,initialGuess,27,16,9.732000,13.268000,11.582990,11.636900
0,initialGuess,27,17,9.732000,13.268000,9.669710,5.336400
0,initialGuess,27,18,9.732000,13.268000,8.454919,7.146700
0,initialGuess,27,19,9.732000,13.268000,9.000000,4.334500
0,initialGuess,27,20,9.732000,13.268000,10.792852,5.278000
0,initialGuess,27,21,9.732000,13.268000,12.536000,12.432100
0,initialGuess,27,22,9.732000,13.268000,13.385277,13.548800
0,initialGuess,27,23,9.732000,13.268000,13.025152,5.930400
0,initialGuess,27,24,9.732000,13.268000,4.619702,2.759500
0,initialGuess,27,25,9.732000,13.268000,3.536000,2.874500
0,initialGuess,27,26,9.732000,13.268000,1.913543,5.355900
0,initialGuess,27,28,9.732000,13.268000,1.913543,3.406500
0,initialGuess,27,29,9.732000,13.268000,3.536000,3.950400
0,initialGuess,27,30,9.732000,13.268000,4.619702,8.189000
0,initialGuess,27,31,9.732000,13.268000,5.000659,10.717100
0,initialGuess,27,33,9.732000,13.268000,15.432151,5.276600
0,initialGuess,27,34,9.732000,13.268000,13.576069,10.445300
0,initialGuess,27,35,9.732000,13.268000,12.727922,14.620600
0,initialGuess,27,36,9.732000,13.268000,13.576069,5.834100
0,initialGuess,27,37,9.732000,13.268000,15.432151,12.445800
0,initialGuess,27,40,9.732000,13.268000,13.385277,13.499800
0,initialGuess,27,41,9.732000,13.268000,12.536000,9.080500
0,initialGuess,27,42,9.732000,13.268000,10.792852,14.383000
0,initialGuess,27,43,9.732000,13.268000,9.000000,8.081000
0,initialGuess,27,44,9.732000,13.268000,8.454919,7.299400
0,initialGuess,27,45,9.732000,13.268000,9.669710,12.763500
0,initialGuess,27,46,9.732000,13.268000,11.582990,7.005900
0,initialGuess,27,47,9.732000,13.268000,13.025152,10.835600
0,initialGuess,28,0,9.000000,11.500000,9.848858,9.030400
0,initialGuess,28,1,9.000000,11.500000,8.642549,4.614700
0,initialGuess,28,2,9.000000,11.500000,9.192388,10.527000
0,initialGuess,28,3,9.000000,11.500000,10.984610,4.272700
0,initialGuess,28,4,9.000000,11.500000,12.727922,5.448400
0,initialGuess,28,5,9.000000,11.500000,13.576069,8.814500
0,initialGuess,28,6,9.000000,11.500000,13.209845,6.865200
0,initialGuess,28,7,9.000000,11.500000,11.761873,13.881600
0,initialGuess,28,8,9.000000,11.500000,4.000000,3.833000
0,initialGuess,28,9,9.000000,11.500000,5.051500,7.212800
0,initialGuess,28,10,9.000000,11.500000,6.964194,7.050600
0,initialGuess,28,11,9.000000,11.500000,8.454919,8.073600
0,initialGuess,28,12,9.000000,11.500000,9.000000,12.535500
0,initialGuess,28,13,9.000000,11.500000,8.454919,6.584900
0,initialGuess,28,14,9.000000,11.500000,6.964194,5.527600
0,initialGuess,28,15,9.000000,11.500000,5.051500,5.331400
0,initialGuess,28,16,9.000000,11.500000,10.295630,11.600400
0,initialGuess,28,17,9.000000,11.500000,8.397479,8.079000
0,initialGuess,28,18,9.000000,11.500000,6.964194,6.376000
0,initialGuess,28,19,9.000000,11.500000,7.268951,7.560600
0,initialGuess,28,20,9.000000,11.500000,9.000000,13.770800
0,initialGuess,28,21,9.000000,11.500000,10.792852,13.972200
0,initialGuess,28,22,9.000000,11.500000,11.768602,4.488800
0,initialGuess,28,23,9.000000,11.500000,11.582990,7.226900
0,initialGuess,28,24,9.000000,11.500000,5.000000,7.389400
0,initialGuess,28,25,9.000000,11.500000,4.619702,6.996900
0,initialGuess,28,26,9.000000,11.500000,3.535534,10.926500
0,initialGuess,28,27,9.000000,11.500000,1.913543,4.449100
0,initialGuess,28,29,9.000000,11.500000,1.913543,4.214900
0,initialGuess,28,30,9.000000,11.500000,3.535534,7.990000
0,initialGuess,28,31,9.000000,11.500000,4.619702,10.969100
0,initialGuess,28,33,9.000000,11.500000,15.110978,6.100100
0,initialGuess,28,34,9.000000,11.500000,13.209845,6.670300
0,initialGuess,28,35,9.000000,11.500000,12.124918,7.542600
0,initialGuess,28,36,9.000000,11.500000,12.727922,12.915900
0,initialGuess,28,37,9.000000,11.500000,14.514188,13.313100
0,initialGuess,28,40,9.000000,11.500000,14.000000,13.640300
0,initialGuess,28,41,9.000000,11.500000,13.385277,4.885100
0,initialGuess,28,42,9.000000,11.500000,11.768602,5.717400
0,initialGuess,28,43,9.000000,11.500000,9.891292,13.553900
0,initialGuess,28,44,9.000000,11.500000,9.000000,6.774900
0,initialGuess,28,45,9.000000,11.500000,9.891292,4.995400
0,initialGuess,28,46,9.000000,11.500000,11.768602,6.496300
0,initialGuess,28,47,9.000000,11.500000,13.385277,14.897900
0,initialGuess,29,0,9.732000,9.732000,8.642549,9.700400
0,initialGuess,29,1,9.732000,9.732000,7.727263,7.547200
0,initialGuess,29,2,9.732000,9.732000,8.642549,2.399800
0,initialGuess,29,3,9.732000,9.732000,10.528784,6.611700
0,initialGuess,29,4,9.732000,9.732000,12.124918,6.222600
0,initialGuess,29,5,9.732000,9.732000,12.727922,14.689200
0,initialGuess,29,6,9.732000,9.732000,12.124918,7.037600
0,initialGuess,29,7,9.732000,9.732000,10.528784,6.378800
0,initialGuess,29,8,9.732000,9.732000,5.051500,10.658700
0,initialGuess,29,9,9.732000,9.732000,6.508348,14.450700
0,initialGuess,29,10,9.732000,9.732000,8.397479,6.571700
0,initialGuess,29,11,9.732000,9.732000,9.669710,10.027200
0,initialGuess,29,12,9.732000,9.732000,9.891292,11.214300
0,initialGuess,29,13,9.732000,9.732000,9.000000,8.631500
0,initialGuess,29,14,9.732000,9.732000,7.268951,6.384700
0,initialGuess,29,15,9.732000,9.732000,5.464000,13.804400
0,initialGuess,29,16,9.732000,9.732000,8.397479,2.962000
0,initialGuess,29,17,9.732000,9.732000,6.508348,13.327600
0,initialGuess,29,18,9.732000,9.732000,5.051500,5.160900
0,initialGuess,29,19,9.732000,9.732000,5.464000,3.846100
0,initialGuess,29,20,9.732000,9.732000,7.268951,9.846300
0,initialGuess,29,21,9.732000,9.732000,9.000000,4.541300
0,initialGuess,29,22,9.732000,9.732000,9.891292,4.568100
0,initialGuess,29,23,9.732000,9.732000,9.669710,11.047400
0,initialGuess,29,24,9.732000,9.732000,4.619702,3.931900
0,initialGuess,29,25,9.732000,9.732000,5.000659,4.131000
0,initialGuess,29,26,9.732000,9.732000,4.619702,4.235700
0,initialGuess,29,27,9.732000,9.732000,3.536000,8.621400
0,initialGuess,29,28,9.732000,9.732000,1.913543,4.117700
0,initialGuess,29,30,9.732000,9.732000,1.913543,2.615200
0,initialGuess,29,31,9.732000,9.732000,3.536000,6.796500
0,initialGuess,29,32,9.732000,9.732000,15.110978,7.007300
0,initialGuess,29,33,9.732000,9.732000,13.675035,5.356800
0,initialGuess,29,34,9.732000,9.732000,11.761873,11.829200
0,initialGuess,29,35,9.732000,9.732000,10.528784,14.592800
0,initialGuess,29,36,9.732000,9.732000,10.984610,9.468800
0,initialGuess,29,37,9.732000,9.732000,12.727922,13.667200
0,initialGuess,29,38,9.732000,9.732000,14.514188,13.445700
0,initialGuess,29,39,9.732000,9.732000,15.432151,10.748900
0,initialGuess,29,40,9.732000,9.732000,13.385277,6.330600
0,initialGuess,29,41,9.732000,9.732000,13.025152,13.418600
0,initialGuess,29,42,9.732000,9.732000,11.582990,11.596300
0,initialGuess,29,43,9.732000,9.732000,9.669710,15.485500
0,initialGuess,29,44,9.732000,9.732000,8.454919,4.555200
0,initialGuess,29,45,9.732000,9.732000,9.000000,7.876100
0,initialGuess,29,46,9.732000,9.732000,10.792852,5.578900
0,initialGuess,29,47,9.732000,9.732000,12.536000,5.397200
0,initialGuess,30,0,11.500000,9.000000,9.192388,6.709800
0,initialGuess,30,1,11.500000,9.000000,8.642549,7.197900
0,initialGuess,30,2,11.500000,9.000000,9.848858,3.935500
0,initialGuess,30,3,11.500000,9.000000,11.761873,7.656200
0,initialGuess,30,4,11.500000,9.000000,13.209845,11.005100
0,initialGuess,30,5,11.500000,9.000000,13.576069,6.603500
0,initialGuess,30,6,11.500000,9.000000,12.727922,6.620300
0,initialGuess,30,7,11.500000,9.000000,10.984610,6.377600
0,initialGuess,30,8,11.500000,9.000000,6.964194,13.417600
0,initialGuess,30,9,11.500000,9.000000,8.397479,8.257200
0,initialGuess,30,10,11.500000,9.000000,10.295630,8.830300
0,initialGuess,30,11,11.500000,9.000000,11.582990,9.715400
0,initialGuess,30,12,11.500000,9.000000,11.768602,11.155900
0,initialGuess,30,13,11.500000,9.000000,10.792852,11.509900
0,initialGuess,30,14,11.500000,9.000000,9.000000,5.591500
0,initialGuess,30,15,11.500000,9.000000,7.268951,8.666000
0,initialGuess,30,16,11.500000,9.000000,6.964194,6.048200
0,initialGuess,30,17,11.500000,9.000000,5.051500,3.463900
0,initialGuess,30,18,11.500000,9.000000,4.000000,8.981700
0,initialGuess,30,19,11.500000,9.000000,5.051500,8.259900
0,initialGuess,30,20,11.500000,9.000000,6.964194,8.285000
0,initialGuess,30,21,11.500000,9.000000,8.454919,4.509000
0,initialGuess,30,22,11.500000,9.000000,9.000000,10.113300
0,initialGuess,30,23,11.500000,9.000000,8.454919,12.709600
0,initialGuess,30,24,11.500000,9.000000,3.535534,10.170500
0,initialGuess,30,25,11.500000,9.000000,4.619702,11.446100
0,initialGuess,30,26,11.500000,9.000000,5.000000,4.721900
0,initialGuess,30,27,11.500000,9.000000,4.619702,3.018400
0,initialGuess,30,28,11.500000,9.000000,3.535534,4.778500
0,initialGuess,30,29,11.500000,9.000000,1.913543,5.764300
0,initialGuess,30,31,11.500000,9.000000,1.913543,4.073600
0,initialGuess,30,32,11.500000,9.000000,13.209845,4.356000
0,initialGuess,30,33,11.500000,9.000000,11.761873,5.784900
0,initialGuess,30,34,11.500000,9.000000,9.848858,9.604400
0,initialGuess,30,35,11.500000,9.000000,8.642549,6.033900
0,initialGuess,30,36,11.500000,9.000000,9.192388,6.105900
0,initialGuess,30,37,11.500000,9.000000,10.984610,14.841400
0,initialGuess,30,38,11.500000,9.000000,12.727922,8.286100
0,initialGuess,30,39,11.500000,9.000000,13.576069,11.385300
0,initialGuess,30,40,11.500000,9.000000,11.768602,7.487700
0,initialGuess,30,41,11.500000,9.000000,11.582990,7.206900
0,initialGuess,30,42,11.500000,9.000000,10.295630,6.073500
0,initialGuess,30,43,11.500000,9.000000,8.397479,6.846500
0,initialGuess,30,44,11.500000,9.000000,6.964194,7.070300
0,initialGuess,30,45,11.500000,9.000000,7.268951,1.735800
0,initialGuess,30,46,11.500000,9.000000,9.000000,6.071200
0,initialGuess,30,47,11.500000,9.000000,10.792852,12.028000
0,initialGuess,31,0,13.268000,9.732000,10.984610,16.771800
0,initialGuess,31,1,13.268000,9.732000,10.528784,7.654600
0,initialGuess,31,2,13.268000,9.732000,11.761873,8.834200
0,initialGuess,31,3,13.268000,9.732000,13.675035,7.252900
0,initialGuess,31,4,13.268000,9.732000,15.110978,7.884900
0,initialGuess,31,5,13.268000,9.732000,15.432151,13.902100
0,initialGuess,31,6,13.268000,9.732000,14.514188,14.990900
0,initialGuess,31,7,13.268000,9.732000,12.727922,13.947400
0,initialGuess,31,8,13.268000,9.732000,8.454919,7.286000
0,initialGuess,31,9,13.268000,9.732000,9.669710,11.702600
0,initialGuess,31,10,13.268000,9.732000,11.582990,14.848500
0,initialGuess,31,11,13.268000,9.732000,13.025152,12.200900
0,initialGuess,31,12,13.268000,9.732000,13.385277,15.189000
0,initialGuess,31,13,13.268000,9.732000,12.536000,12.860100
0,initialGuess,31,14,13.268000,9.732000,10.792852,4.795400
0,initialGuess,31,15,13.268000,9.732000,9.000000,5.765700
0,initialGuess,31,16,13.268000,9.732000,7.268951,10.208000
0,initialGuess,31,17,13.268000,9.732000,5.464000,5.007200
0,initialGuess,31,18,13.268000,9.732000,5.051500,5.885100
0,initialGuess,31,19,13.268000,9.732000,6.508348,7.214800
0,initialGuess,31,20,13.268000,9.732000,8.397479,7.949600
0,initialGuess,31,21,13.268000,9.732000,9.669710,4.733100
0,initialGuess,31,22,13.268000,9.732000,9.891292,8.876000
0,initialGuess,31,23,13.268000,9.732000,9.000000,5.724400
0,initialGuess,31,24,13.268000,9.732000,1.913543,3.381500
0,initialGuess,31,25,13.268000,9.732000,3.536000,5.790000
0,initialGuess,31,26,13.268000,9.732000,4.619702,13.775300
0,initialGuess,31,27,13.268000,9.732000,5.000659,3.119100
0,initialGuess,31,28,13.268000,9.732000,4.619702,6.756300
0,initialGuess,31,29,13.268000,9.732000,3.536000,5.535500
0,initialGuess,31,30,13.268000,9.732000,1.913543,5.959800
0,initialGuess,31,32,13.268000,9.732000,12.124918,7.056500
0,initialGuess,31,33,13.268000,9.732000,10.528784,8.612500
0,initialGuess,31,34,13.268000,9.732000,8.642549,5.682700
0,initialGuess,31,35,13.268000,9.732000,7.727263,13.556400
0,initialGuess,31,36,13.268000,9.732000,8.642549,3.224900
0,initialGuess,31,37,13.268000,9.732000,10.528784,6.200000
0,initialGuess,31,38,13.268000,9.732000,12.124918,5.819900
0,initialGuess,31,39,13.268000,9.732000,12.727922,4.954900
0,initialGuess,31,40,13.268000,9.732000,9.891292,6.567800
0,initialGuess,31,41,13.268000,9.732000,9.669710,6.736300
0,initialGuess,31,42,13.268000,9.732000,8.397479,12.535500
0,initialGuess,31,43,13.268000,9.732000,6.508348,3.456800
0,initialGuess,31,44,13.268000,9.732000,5.051500,14.469300
0,initialGuess,31,45,13.268000,9.732000,5.464000,1.742400
0,initialGuess,31,46,13.268000,9.732000,7.268951,10.813000
0,initialGuess,31,47,13.268000,9.732000,9.000000,4.104600
0,initialGuess,32,16,23.000000,2.500000,9.000000,5.419400
0,initialGuess,32,17,23.000000,2.500000,9.891292,3.413700
0,initialGuess,32,18,23.000000,2.500000,11.768602,10.370700
0,initialGuess,32,19,23.000000,2.500000,13.385277,5.933200
0,initialGuess,32,20,23.000000,2.500000,14.000000,12.616300
0,initialGuess,32,21,23.000000,2.500000,13.385277,11.006300
0,initialGuess,32,22,23.000000,2.500000,11.768602,8.920200
0,initialGuess,32,23,23.000000,2.500000,9.891292,3.249600
0,initialGuess,32,24,23.000000,2.500000,12.727922,11.927200
0,initialGuess,32,25,23.000000,2.500000,14.514188,8.266300
0,initialGuess,32,29,23.000000,2.500000,15.110978,6.144700
0,initialGuess,32,30,23.000000,2.500000,13.209845,14.276800
0,initialGuess,32,31,23.000000,2.500000,12.124918,11.975500
0,initialGuess,32,33,23.000000,2.500000,1.913543,2.311800
0,initialGuess,32,34,23.000000,2.500000,3.535534,5.082900
0,initialGuess,32,35,23.000000,2.500000,4.619702,14.174300
0,initialGuess,32,36,23.000000,2.500000,5.000000,6.305200
0,initialGuess,32,37,23.000000,2.500000,4.619702,5.372200
0,initialGuess,32,38,23.000000,2.500000,3.535534,5.615200
0,initialGuess,32,39,23.000000,2.500000,1.913543,2.477800
0,initialGuess,32,40,23.000000,2.500000,9.000000,8.262600
0,initialGuess,32,41,23.000000,2.500000,10.792852,6.034000
0,initialGuess,32,42,23.000000,2.500000,11.768602,4.604300
0,initialGuess,32,43,23.000000,2.500000,11.582990,4.013000
0,initialGuess,32,44,23.000000,2.500000,10.295630,8.226500
0,initialGuess,32,45,23.000000,2.500000,8.397479,9.151900
0,initialGuess,32,46,23.000000,2.500000,6.964194,4.014700
0,initialGuess,32,47,23.000000,2.500000,7.268951,6.107300
0,initialGuess,33,16,22.268000,4.268000,8.454919,6.268000
0,initialGuess,33,17,22.268000,4.268000,9.000000,6.672700
0,initialGuess,33,18,22.268000,4.268000,10.792852,7.191700
0,initialGuess,33,19,22.268000,4.268000,12.536000,10.563100
0,initialGuess,33,20,22.268000,4.268000,13.385277,9.436800
0,initialGuess,33,21,22.268000,4.268000,13.025152,8.118200
0,initialGuess,33,22,22.268000,4.268000,11.582990,12.237100
0,initialGuess,33,23,22.268000,4.268000,9.669710,11.644800
0,initialGuess,33,24,22.268000,4.268000,10.984610,8.062800
0,initialGuess,33,25,22.268000,4.268000,12.727922,7.704800
0,initialGuess,33,26,22.268000,4.268000,14.514188,9.801100
0,initialGuess,33,27,22.268000,4.268000,15.432151,10.183800
0,initialGuess,33,28,22.268000,4.268000,15.110978,10.518600
0,initialGuess,33,29,22.268000,4.268000,13.675035,9.361700
0,initialGuess,33,30,22.268000,4.268000,11.761873,11.453400
0,initialGuess,33,31,22.268000,4.268000,10.528784,4.466400
0,initialGuess,33,32,22.268000,4.268000,1.913543,7.112100
0,initialGuess,33,34,22.268000,4.268000,1.913543,6.003800
0,initialGuess,33,35,22.268000,4.268000,3.536000,7.095400
0,initialGuess,33,36,22.268000,4.268000,4.619702,6.996100
0,initialGuess,33,37,22.268000,4.268000,5.000659,6.649700
0,initialGuess,33,38,22.268000,4.268000,4.619702,6.048600
0,initialGuess,33,39,22.268000,4.268000,3.536000,4.649700
0,initialGuess,33,40,22.268000,4.268000,7.268951,4.111200
0,initialGuess,33,41,22.268000,4.268000,9.000000,4.154100
0,initialGuess,33,42,22.268000,4.268000,9.891292,10.521800
0,initialGuess,33,43,22.268000,4.268000,9.669710,4.745200
0,initialGuess,33,44,22.268000,4.268000,8.397479,6.311500
0,initialGuess,33,45,22.268000,4.268000,6.508348,11.760800
0,initialGuess,33,46,22.268000,4.268000,5.051500,3.689500
0,initialGuess,33,47,22.268000,4.268000,5.464000,7.000300
0,initialGuess,34,0,20.500000,5.000000,15.700318,10.426900
0,initialGuess,34,16,20.500000,5.000000,6.964194,10.044300
0,initialGuess,34,17,20.500000,5.000000,7.268951,5.973100
0,initialGuess,34,18,20.500000,5.000000,9.000000,12.950900
0,initialGuess,34,19,20.500000,5.000000,10.792852,11.788900
0,initialGuess,34,20,20.500000,5.000000,11.768602,7.978200
0,initialGuess,34,21,20.500000,5.000000,11.582990,9.963600
0,initialGuess,34,22,20.500000,5.000000,10.295630,8.555900
0,initialGuess,34,23,20.500000,5.000000,8.397479,6.495500
0,initialGuess,34,24,20.500000,5.000000,9.192388,8.658600
0,initialGuess,34,25,20.500000,5.000000,10.984610,10.795500
0,initialGuess,34,26,20.500000,5.000000,12.727922,8.007500
0,initialGuess,34,27,20.500000,5.000000,13.576069,11.014400
0,initialGuess,34,28,20.500000,5.000000,13.209845,12.183800
0,initialGuess,34,29,20.500000,5.000000,11.761873,6.310700
0,initialGuess,34,30,20.500000,5.000000,9.848858,4.566000
0,initialGuess,34,31,20.500000,5.000000,8.642549,7.405900
0,initialGuess,34,32,20.500000,5.000000,3.535534,9.547800
0,initialGuess,34,33,20.500000,5.000000,1.913543,6.672300
0,initialGuess,34,35,20.500000,5.000000,1.913543,6.437100
0,initialGuess,34,36,20.500000,5.000000,3.535534,9.956800
0,initialGuess,34,37,20.500000,5.000000,4.619702,7.657800
0,initialGuess,34,38,20.500000,5.000000,5.000000,3.141100
0,initialGuess,34,39,20.500000,5.000000,4.619702,2.442100
0,initialGuess,34,40,20.500000,5.000000,6.964194,8.248200
0,initialGuess,34,41,20.500000,5.000000,8.454919,13.167900
0,initialGuess,34,42,20.500000,5.000000,9.000000,3.921800
0,initialGuess,34,43,20.500000,5.000000,8.454919,5.987900
0,initialGuess,34,44,20.500000,5.000000,6.964194,5.504100
0,initialGuess,34,45,20.500000,5.000000,5.051500,5.541300
0,initialGuess,34,46,20.500000,5.000000,4.000000,4.412800
0,initialGuess,34,47,20.500000,5.000000,5.051500,5.619600
0,initialGuess,35,0,18.732000,4.268000,13.845348,8.575500
0,initialGuess,35,1,18.732000,4.268000,14.464000,13.364100
0,initialGuess,35,7,18.732000,4.268000,14.889949,6.860200
0,initialGuess,35,8,18.732000,4.268000,15.519976,10.590100
0,initialGuess,35,15,18.732000,4.268000,15.461649,8.329500
0,initialGuess,35,16,18.732000,4.268000,5.051500,5.146400
0,initialGuess,35,17,18.732000,4.268000,5.464000,7.038300
