round,part,recording,neighbor,X,Y,reference,guess
0,initialGuess,12,27,6.000000,0.000000,6.500000,5.645300
0,initialGuess,12,28,6.000000,0.000000,7.905694,5.487600
0,initialGuess,12,29,6.000000,0.000000,9.340771,13.191400
0,initialGuess,12,30,6.000000,0.000000,8.845903,7.204600
0,initialGuess,12,31,6.000000,0.000000,9.924717,13.405800
0,initialGuess,12,32,6.000000,0.000000,11.101802,12.515000
0,initialGuess,12,33,6.000000,0.000000,10.816654,13.121200
0,initialGuess,12,34,6.000000,0.000000,11.715375,7.863400
0,initialGuess,12,35,6.000000,0.000000,12.727922,5.524600
0,initialGuess,13,0,7.500000,0.000000,7.500000,13.325200
0,initialGuess,13,1,7.500000,0.000000,6.000000,5.008200
0,initialGuess,13,2,7.500000,0.000000,4.500000,8.925600
0,initialGuess,13,3,7.500000,0.000000,7.905694,9.047500
0,initialGuess,13,4,7.500000,0.000000,6.500000,8.364400
0,initialGuess,13,5,7.500000,0.000000,5.147815,5.634100
0,initialGuess,13,6,7.500000,0.000000,9.924717,7.662900
0,initialGuess,13,7,7.500000,0.000000,8.845903,6.055900
0,initialGuess,13,8,7.500000,0.000000,7.905694,10.120900
0,initialGuess,13,9,7.500000,0.000000,11.715375,11.415800
0,initialGuess,13,10,7.500000,0.000000,10.816654,8.336700
0,initialGuess,13,11,7.500000,0.000000,10.062306,9.008400
0,initialGuess,13,12,7.500000,0.000000,1.500000,2.660100
0,initialGuess,13,14,7.500000,0.000000,1.500000,3.653000
0,initialGuess,13,15,7.500000,0.000000,2.915476,2.967200
0,initialGuess,13,16,7.500000,0.000000,2.500000,4.881500
0,initialGuess,13,17,7.500000,0.000000,2.915476,17.242400
0,initialGuess,13,18,7.500000,0.000000,6.670832,1.743200
0,initialGuess,13,19,7.500000,0.000000,6.500000,3.279500
0,initialGuess,13,20,7.500000,0.000000,6.670832,4.282100
0,initialGuess,13,21,7.500000,0.000000,9.124144,6.517400
0,initialGuess,13,22,7.500000,0.000000,9.000000,5.112300
0,initialGuess,13,23,7.500000,0.000000,9.124144,9.999300
0,initialGuess,13,24,7.500000,0.000000,4.500000,3.993400
0,initialGuess,13,25,7.500000,0.000000,6.000000,6.938300
0,initialGuess,13,26,7.500000,0.000000,7.500000,9.814100
0,initialGuess,13,27,7.500000,0.000000,5.147815,12.749400
0,initialGuess,13,28,7.500000,0.000000,6.500000,12.794900
0,initialGuess,13,29,7.500000,0.000000,7.905694,6.012400
0,initialGuess,13,30,7.500000,0.000000,7.905694,9.260000
0,initialGuess,13,31,7.500000,0.000000,8.845903,7.649600
0,initialGuess,13,32,7.500000,0.000000,9.924717,15.949500
0,initialGuess,13,33,7.500000,0.000000,10.062306,7.921700
0,initialGuess,13,34,7.500000,0.000000,10.816654,3.126600
0,initialGuess,13,35,7.500000,0.000000,11.715375,11.582600
0,initialGuess,14,0,9.000000,0.000000,9.000000,5.211000
0,initialGuess,14,1,9.000000,0.000000,7.500000,9.982600
0,initialGuess,14,2,9.000000,0.000000,6.000000,3.775800
0,initialGuess,14,3,9.000000,0.000000,9.340771,10.515600
0,initialGuess,14,4,9.000000,0.000000,7.905694,8.531100
0,initialGuess,14,5,9.000000,0.000000,6.500000,12.704400
0,initialGuess,14,6,9.000000,0.000000,11.101802,3.902200
0,initialGuess,14,7,9.000000,0.000000,9.924717,11.703500
0,initialGuess,14,8,9.000000,0.000000,8.845903,14.292200
0,initialGuess,14,9,9.000000,0.000000,12.727922,15.308100
0,initialGuess,14,10,9.000000,0.000000,11.715375,6.409000
0,initialGuess,14,11,9.000000,0.000000,10.816654,12.241100
0,initialGuess,14,12,9.000000,0.000000,3.000000,3.492200
0,initialGuess,14,13,9.000000,0.000000,1.500000,4.790100
0,initialGuess,14,15,9.000000,0.000000,3.905125,10.004700
0,initialGuess,14,16,9.000000,0.000000,2.915476,3.730300
0,initialGuess,14,17,9.000000,0.000000,2.500000,4.120800
0,initialGuess,14,18,9.000000,0.000000,7.158911,4.235100
0,initialGuess,14,19,9.000000,0.000000,6.670832,7.104900
0,initialGuess,14,20,9.000000,0.000000,6.500000,8.597500
0,initialGuess,14,21,9.000000,0.000000,9.486833,13.204700
0,initialGuess,14,22,9.000000,0.000000,9.124144,2.261200
0,initialGuess,14,23,9.000000,0.000000,9.000000,6.382200
0,initialGuess,14,24,9.000000,0.000000,3.000000,2.520500
0,initialGuess,14,25,9.000000,0.000000,4.500000,6.695000
0,initialGuess,14,26,9.000000,0.000000,6.000000,7.339900
0,initialGuess,14,27,9.000000,0.000000,3.905125,8.247700
0,initialGuess,14,28,9.000000,0.000000,5.147815,4.073400
0,initialGuess,14,29,9.000000,0.000000,6.500000,5.793700
0,initialGuess,14,30,9.000000,0.000000,7.158911,6.416100
0,initialGuess,14,31,9.000000,0.000000,7.905694,5.744700
0,initialGuess,14,32,9.000000,0.000000,8.845903,13.515900
0,initialGuess,14,33,9.000000,0.000000,9.486833,9.202000
0,initialGuess,14,34,9.000000,0.000000,10.062306,3.794800
0,initialGuess,14,35,9.000000,0.000000,10.816654,3.571500
0,initialGuess,15,0,6.000000,2.500000,6.500000,7.540400
0,initialGuess,15,1,6.000000,2.500000,5.147815,8.073200
0,initialGuess,15,2,6.000000,2.500000,3.905125,9.075100
0,initialGuess,15,3,6.000000,2.500000,6.000000,5.315200
0,initialGuess,15,4,6.000000,2.500000,4.500000,9.759800
0,initialGuess,15,5,6.000000,2.500000,3.000000,6.343100
0,initialGuess,15,6,6.000000,2.500000,7.211103,9.099700
0,initialGuess,15,7,6.000000,2.500000,6.020797,6.853800
0,initialGuess,15,8,6.000000,2.500000,5.000000,9.739900
0,initialGuess,15,9,6.000000,2.500000,8.845903,6.595600
0,initialGuess,15,10,6.000000,2.500000,7.905694,6.320100
0,initialGuess,15,11,6.000000,2.500000,7.158911,3.128900
0,initialGuess,15,12,6.000000,2.500000,2.500000,3.898200
0,initialGuess,15,13,6.000000,2.500000,2.915476,3.049300
0,initialGuess,15,14,6.000000,2.500000,3.905125,6.827700
0,initialGuess,15,16,6.000000,2.500000,1.500000,4.510000
0,initialGuess,15,17,6.000000,2.500000,3.000000,15.943000
0,initialGuess,15,18,6.000000,2.500000,4.000000,10.108500
0,initialGuess,15,19,6.000000,2.500000,4.272002,5.836200
0,initialGuess,15,20,6.000000,2.500000,5.000000,5.978200
0,initialGuess,15,21,6.000000,2.500000,6.500000,6.118700
0,initialGuess,15,22,6.000000,2.500000,6.670832,7.317200
0,initialGuess,15,23,6.000000,2.500000,7.158911,9.125100
0,initialGuess,15,24,6.000000,2.500000,6.500000,5.534900
0,initialGuess,15,25,6.000000,2.500000,7.905694,5.598000
0,initialGuess,15,26,6.000000,2.500000,9.340771,8.051400
0,initialGuess,15,27,6.000000,2.500000,6.000000,4.776500
0,initialGuess,15,28,6.000000,2.500000,7.500000,7.092300
0,initialGuess,15,29,6.000000,2.500000,9.000000,5.884700
0,initialGuess,15,30,6.000000,2.500000,7.211103,2.337800
0,initialGuess,15,31,6.000000,2.500000,8.500000,7.126800
0,initialGuess,15,32,6.000000,2.500000,9.848858,6.578500
0,initialGuess,15,33,6.000000,2.500000,8.845903,8.694000
0,initialGuess,15,34,6.000000,2.500000,9.924717,15.109500
0,initialGuess,15,35,6.000000,2.500000,11.101802,9.270500
0,initialGuess,16,0,7.500000,2.500000,7.905694,9.189000
0,initialGuess,16,1,7.500000,2.500000,6.500000,7.594200
0,initialGuess,16,2,7.500000,2.500000,5.147815,10.253300
0,initialGuess,16,3,7.500000,2.500000,7.500000,6.546000
0,initialGuess,16,4,7.500000,2.500000,6.000000,7.435900
0,initialGuess,16,5,7.500000,2.500000,4.500000,2.063700
0,initialGuess,16,6,7.500000,2.500000,8.500000,6.547900
0,initialGuess,16,7,7.500000,2.500000,7.211103,7.840700
0,initialGuess,16,8,7.500000,2.500000,6.020797,1.500200
0,initialGuess,16,9,7.500000,2.500000,9.924717,11.857500
0,initialGuess,16,10,7.500000,2.500000,8.845903,5.139200
0,initialGuess,16,11,7.500000,2.500000,7.905694,7.244000
0,initialGuess,16,12,7.500000,2.500000,2.915476,3.808900
0,initialGuess,16,13,7.500000,2.500000,2.500000,5.517200
0,initialGuess,16,14,7.500000,2.500000,2.915476,4.991200
0,initialGuess,16,15,7.500000,2.500000,1.500000,1.612000
0,initialGuess,16,17,7.500000,2.500000,1.500000,16.385900
0,initialGuess,16,18,7.500000,2.500000,4.272002,7.933200
0,initialGuess,16,19,7.500000,2.500000,4.000000,4.130900
0,initialGuess,16,20,7.500000,2.500000,4.272002,7.382600
0,initialGuess,16,21,7.500000,2.500000,6.670832,3.564800
0,initialGuess,16,22,7.500000,2.500000,6.500000,3.580200
0,initialGuess,16,23,7.500000,2.500000,6.670832,4.463200
0,initialGuess,16,24,7.500000,2.500000,5.147815,11.589100
0,initialGuess,16,25,7.500000,2.500000,6.500000,12.146800
0,initialGuess,16,26,7.500000,2.500000,7.905694,13.304500
0,initialGuess,16,27,7.500000,2.500000,4.500000,5.673000
0,initialGuess,16,28,7.500000,2.500000,6.000000,6.337400
0,initialGuess,16,29,7.500000,2.500000,7.500000,4.491600
0,initialGuess,16,30,7.500000,2.500000,6.020797,12.117700
0,initialGuess,16,31,7.500000,2.500000,7.211103,7.214600
0,initialGuess,16,32,7.500000,2.500000,8.500000,8.396800
0,initialGuess,16,33,7.500000,2.500000,7.905694,3.676200
0,initialGuess,16,34,7.500000,2.500000,8.845903,6.862000
0,initialGuess,16,35,7.500000,2.500000,9.924717,2.383800
0,initialGuess,17,0,9.000000,2.500000,9.340771,10.948500
0,initialGuess,17,1,9.000000,2.500000,7.905694,5.205600
0,initialGuess,17,2,9.000000,2.500000,6.500000,7.087500
0,initialGuess,17,3,9.000000,2.500000,9.000000,6.670800
0,initialGuess,17,4,9.000000,2.500000,7.500000,5.449900
0,initialGuess,17,5,9.000000,2.500000,6.000000,14.587700
0,initialGuess,17,6,9.000000,2.500000,9.848858,14.386700
0,initialGuess,17,7,9.000000,2.500000,8.500000,2.883700
0,initialGuess,17,8,9.000000,2.500000,7.211103,6.577400
0,initialGuess,17,9,9.000000,2.500000,11.101802,11.944100
0,initialGuess,17,10,9.000000,2.500000,9.924717,13.550600
0,initialGuess,17,11,9.000000,2.500000,8.845903,7.389100
0,initialGuess,17,12,9.000000,2.500000,3.905125,8.404400
0,initialGuess,17,13,9.000000,2.500000,2.915476,3.581500
0,initialGuess,17,14,9.000000,2.500000,2.500000,3.860500
0,initialGuess,17,15,9.000000,2.500000,3.000000,7.439600
0,initialGuess,17,16,9.000000,2.500000,1.500000,6.629300
0,initialGuess,17,18,9.000000,2.500000,5.000000,4.951900
0,initialGuess,17,19,9.000000,2.500000,4.272002,5.184800
0,initialGuess,17,20,9.000000,2.500000,4.000000,2.750100
0,initialGuess,17,21,9.000000,2.500000,7.158911,5.940500
0,initialGuess,17,22,9.000000,2.500000,6.670832,6.663700
0,initialGuess,17,23,9.000000,2.500000,6.500000,6.513900
0,initialGuess,17,24,9.000000,2.500000,3.905125,4.986600
0,initialGuess,17,25,9.000000,2.500000,5.147815,3.251400
0,initialGuess,17,26,9.000000,2.500000,6.500000,3.461100
0,initialGuess,17,27,9.000000,2.500000,3.000000,7.688100
0,initialGuess,17,28,9.000000,2.500000,4.500000,4.252600
0,initialGuess,17,29,9.000000,2.500000,6.000000,11.379600
0,initialGuess,17,30,9.000000,2.500000,5.000000,7.907700
0,initialGuess,17,31,9.000000,2.500000,6.020797,6.536100
0,initialGuess,17,32,9.000000,2.500000,7.211103,6.033900
0,initialGuess,17,33,9.000000,2.500000,7.158911,13.547300
0,initialGuess,17,34,9.000000,2.500000,7.905694,8.992400
0,initialGuess,17,35,9.000000,2.500000,8.845903,7.426600
0,initialGuess,18,0,6.000000,6.500000,8.845903,3.563600
0,initialGuess,18,1,6.000000,6.500000,7.905694,6.194600
0,initialGuess,18,2,6.000000,6.500000,7.158911,3.022800
0,initialGuess,18,3,6.000000,6.500000,7.211103,5.837400
0,initialGuess,18,4,6.000000,6.500000,6.020797,12.704400
0,initialGuess,18,5,6.000000,6.500000,5.000000,2.916200
0,initialGuess,18,6,6.000000,6.500000,6.000000,2.127100
0,initialGuess,18,7,6.000000,6.500000,4.500000,4.699400
0,initialGuess,18,8,6.000000,6.500000,3.000000,6.012900
0,initialGuess,18,9,6.000000,6.500000,6.500000,3.122600
0,initialGuess,18,10,6.000000,6.500000,5.147815,6.571400
0,initialGuess,18,11,6.000000,6.500000,3.905125,5.017600
0,initialGuess,18,12,6.000000,6.500000,6.500000,11.327600
0,initialGuess,18,13,6.000000,6.500000,6.670832,5.461100
0,initialGuess,18,14,6.000000,6.500000,7.158911,8.823600
0,initialGuess,18,15,6.000000,6.500000,4.000000,4.159500
0,initialGuess,18,16,6.000000,6.500000,4.272002,8.206100
0,initialGuess,18,17,6.000000,6.500000,5.000000,13.699300
0,initialGuess,18,19,6.000000,6.500000,1.500000,2.573000
0,initialGuess,18,20,6.000000,6.500000,3.000000,17.291600
0,initialGuess,18,21,6.000000,6.500000,2.500000,6.149700
0,initialGuess,18,22,6.000000,6.500000,2.915476,5.040700
0,initialGuess,18,23,6.000000,6.500000,3.905125,9.100500
0,initialGuess,18,24,6.000000,6.500000,8.845903,7.161300
0,initialGuess,18,25,6.000000,6.500000,9.924717,8.053500
0,initialGuess,18,26,6.000000,6.500000,11.101802,5.202100
0,initialGuess,18,27,6.000000,6.500000,7.211103,13.581500
0,initialGuess,18,28,6.000000,6.500000,8.500000,8.134900
0,initialGuess,18,29,6.000000,6.500000,9.848858,7.279000
0,initialGuess,18,30,6.000000,6.500000,6.000000,6.530900
0,initialGuess,18,31,6.000000,6.500000,7.500000,8.002500
0,initialGuess,18,32,6.000000,6.500000,9.000000,8.942400
0,initialGuess,18,33,6.000000,6.500000,6.500000,11.586400
0,initialGuess,18,34,6.000000,6.500000,7.905694,10.689400
0,initialGuess,18,35,6.000000,6.500000,9.340771,10.394400
0,initialGuess,19,0,7.500000,6.500000,9.924717,5.830500
0,initialGuess,19,1,7.500000,6.500000,8.845903,6.427300
0,initialGuess,19,2,7.500000,6.500000,7.905694,7.018300
0,initialGuess,19,3,7.500000,6.500000,8.500000,13.602300
0,initialGuess,19,4,7.500000,6.500000,7.211103,5.008800
0,initialGuess,19,5,7.500000,6.500000,6.020797,2.846800
0,initialGuess,19,6,7.500000,6.500000,7.500000,7.198600
0,initialGuess,19,7,7.500000,6.500000,6.000000,8.163800
0,initialGuess,19,8,7.500000,6.500000,4.500000,3.814600
0,initialGuess,19,9,7.500000,6.500000,7.905694,10.534400
0,initialGuess,19,10,7.500000,6.500000,6.500000,13.456300
0,initialGuess,19,11,7.500000,6.500000,5.147815,10.345500
0,initialGuess,19,12,7.500000,6.500000,6.670832,4.945500
0,initialGuess,19,13,7.500000,6.500000,6.500000,5.375500
0,initialGuess,19,14,7.500000,6.500000,6.670832,2.183400
0,initialGuess,19,15,7.500000,6.500000,4.272002,11.555700
0,initialGuess,19,16,7.500000,6.500000,4.000000,9.689500
0,initialGuess,19,17,7.500000,6.500000,4.272002,6.450200
0,initialGuess,19,18,7.500000,6.500000,1.500000,4.645300
0,initialGuess,19,20,7.500000,6.500000,1.500000,2.836100
0,initialGuess,19,21,7.500000,6.500000,2.915476,3.196400
0,initialGuess,19,22,7.500000,6.500000,2.500000,8.796800
0,initialGuess,19,23,7.500000,6.500000,2.915476,3.187800
0,initialGuess,19,24,7.500000,6.500000,7.905694,8.112000
0,initialGuess,19,25,7.500000,6.500000,8.845903,5.469900
0,initialGuess,19,26,7.500000,6.500000,9.924717,12.156800
0,initialGuess,19,27,7.500000,6.500000,6.020797,5.025900
0,initialGuess,19,28,7.500000,6.500000,7.211103,14.172600
0,initialGuess,19,29,7.500000,6.500000,8.500000,7.363000
0,initialGuess,19,30,7.500000,6.500000,4.500000,3.647400
0,initialGuess,19,31,7.500000,6.500000,6.000000,6.606200
0,initialGuess,19,32,7.500000,6.500000,7.500000,5.885400
0,initialGuess,19,33,7.500000,6.500000,5.147815,3.881900
0,initialGuess,19,34,7.500000,6.500000,6.500000,12.518500
0,initialGuess,19,35,7.500000,6.500000,7.905694,3.345900
0,initialGuess,20,0,9.000000,6.500000,11.101802,12.016100
0,initialGuess,20,1,9.000000,6.500000,9.924717,8.432700
0,initialGuess,20,2,9.000000,6.500000,8.845903,9.045700
0,initialGuess,20,3,9.000000,6.500000,9.848858,4.827100
0,initialGuess,20,4,9.000000,6.500000,8.500000,6.886100
0,initialGuess,20,5,9.000000,6.500000,7.211103,9.680500
0,initialGuess,20,6,9.000000,6.500000,9.000000,13.509300
0,initialGuess,20,7,9.000000,6.500000,7.500000,2.281400
0,initialGuess,20,8,9.000000,6.500000,6.000000,9.217800
0,initialGuess,20,9,9.000000,6.500000,9.340771,3.201800
0,initialGuess,20,10,9.000000,6.500000,7.905694,5.853600
0,initialGuess,20,11,9.000000,6.500000,6.500000,6.379500
0,initialGuess,20,12,9.000000,6.500000,7.158911,8.048100
0,initialGuess,20,13,9.000000,6.500000,6.670832,5.643300
0,initialGuess,20,14,9.000000,6.500000,6.500000,7.708600
0,initialGuess,20,15,9.000000,6.500000,5.000000,10.034400
0,initialGuess,20,16,9.000000,6.500000,4.272002,6.433400
0,initialGuess,20,17,9.000000,6.500000,4.000000,5.597900
0,initialGuess,20,18,9.000000,6.500000,3.000000,5.987900
0,initialGuess,20,19,9.000000,6.500000,1.500000,3.854000
0,initialGuess,20,21,9.000000,6.500000,3.905125,2.991900
0,initialGuess,20,22,9.000000,6.500000,2.915476,6.854400
0,initialGuess,20,23,9.000000,6.500000,2.500000,6.761300
0,initialGuess,20,24,9.000000,6.500000,7.158911,5.615100
0,initialGuess,20,25,9.000000,6.500000,7.905694,8.490100
0,initialGuess,20,26,9.000000,6.500000,8.845903,13.306500
0,initialGuess,20,27,9.000000,6.500000,5.000000,5.236500
0,initialGuess,20,28,9.000000,6.500000,6.020797,7.555000
0,initialGuess,20,29,9.000000,6.500000,7.211103,7.550600
0,initialGuess,20,30,9.000000,6.500000,3.000000,3.709100
0,initialGuess,20,31,9.000000,6.500000,4.500000,6.697100
0,initialGuess,20,32,9.000000,6.500000,6.000000,8.114000
0,initialGuess,20,33,9.000000,6.500000,3.905125,6.017600
0,initialGuess,20,34,9.000000,6.500000,5.147815,6.812700
0,initialGuess,20,35,9.000000,6.500000,6.500000,2.683700
0,initialGuess,21,0,6.000000,9.000000,10.816654,10.027200
0,initialGuess,21,1,6.000000,9.000000,10.062306,9.997000
0,initialGuess,21,2,6.000000,9.000000,9.486833,9.284600
0,initialGuess,21,3,6.000000,9.000000,8.845903,6.041900
0,initialGuess,21,4,6.000000,9.000000,7.905694,6.389600
0,initialGuess,21,5,6.000000,9.000000,7.158911,5.922500
0,initialGuess,21,6,6.000000,9.000000,6.500000,12.825200
0,initialGuess,21,7,6.000000,9.000000,5.147815,2.885100
0,initialGuess,21,8,6.000000,9.000000,3.905125,5.236000
0,initialGuess,21,9,6.000000,9.000000,6.000000,7.064300
0,initialGuess,21,10,6.000000,9.000000,4.500000,4.015000
0,initialGuess,21,11,6.000000,9.000000,3.000000,3.512700
0,initialGuess,21,12,6.000000,9.000000,9.000000,12.873900
0,initialGuess,21,13,6.000000,9.000000,9.124144,5.705600
0,initialGuess,21,14,6.000000,9.000000,9.486833,9.403500
0,initialGuess,21,15,6.000000,9.000000,6.500000,13.114200
0,initialGuess,21,16,6.000000,9.000000,6.670832,4.403000
0,initialGuess,21,17,6.000000,9.000000,7.158911,6.393300
0,initialGuess,21,18,6.000000,9.000000,2.500000,6.870900
0,initialGuess,21,19,6.000000,9.000000,2.915476,2.951700
0,initialGuess,21,20,6.000000,9.000000,3.905125,4.851300
0,initialGuess,21,22,6.000000,9.000000,1.500000,4.171000
0,initialGuess,21,23,6.000000,9.000000,3.000000,4.005600
0,initialGuess,21,24,6.000000,9.000000,10.816654,7.030700
0,initialGuess,21,25,6.000000,9.000000,11.715375,8.480700
0,initialGuess,21,26,6.000000,9.000000,12.727922,8.055100
0,initialGuess,21,27,6.000000,9.000000,8.845903,5.595400
0,initialGuess,21,28,6.000000,9.000000,9.924717,4.288200
0,initialGuess,21,29,6.000000,9.000000,11.101802,8.826200
0,initialGuess,21,30,6.000000,9.000000,6.500000,4.159100
0,initialGuess,21,31,6.000000,9.000000,7.905694,7.608100
0,initialGuess,21,32,6.000000,9.000000,9.340771,12.456700
0,initialGuess,21,33,6.000000,9.000000,6.000000,1.509700
0,initialGuess,21,34,6.000000,9.000000,7.500000,7.570600
0,initialGuess,21,35,6.000000,9.000000,9.000000,10.525400
0,initialGuess,22,0,7.500000,9.000000,11.715375,11.744500
0,initialGuess,22,1,7.500000,9.000000,10.816654,4.997300
0,initialGuess,22,2,7.500000,9.000000,10.062306,12.252100
0,initialGuess,22,3,7.500000,9.000000,9.924717,8.760900
0,initialGuess,22,4,7.500000,9.000000,8.845903,6.187300
0,initialGuess,22,5,7.500000,9.000000,7.905694,12.918600
0,initialGuess,22,6,7.500000,9.000000,7.905694,8.059500
0,initialGuess,22,7,7.500000,9.000000,6.500000,4.737800
0,initialGuess,22,8,7.500000,9.000000,5.147815,8.366300
0,initialGuess,22,9,7.500000,9.000000,7.500000,7.211300
0,initialGuess,22,10,7.500000,9.000000,6.000000,3.055300
0,initialGuess,22,11,7.500000,9.000000,4.500000,6.140100
0,initialGuess,22,12,7.500000,9.000000,9.124144,10.399700
0,initialGuess,22,13,7.500000,9.000000,9.000000,13.461000
0,initialGuess,22,14,7.500000,9.000000,9.124144,3.369000
0,initialGuess,22,15,7.500000,9.000000,6.670832,5.927400
0,initialGuess,22,16,7.500000,9.000000,6.500000,4.734800
0,initialGuess,22,17,7.500000,9.000000,6.670832,1.935600
0,initialGuess,22,18,7.500000,9.000000,2.915476,8.363100
0,initialGuess,22,19,7.500000,9.000000,2.500000,4.368600
0,initialGuess,22,20,7.500000,9.000000,2.915476,5.057100
0,initialGuess,22,21,7.500000,9.000000,1.500000,3.352600
0,initialGuess,22,23,7.500000,9.000000,1.500000,3.259400
0,initialGuess,22,24,7.500000,9.000000,10.062306,10.549600
0,initialGuess,22,25,7.500000,9.000000,10.816654,7.545500
0,initialGuess,22,26,7.500000,9.000000,11.715375,9.733200
0,initialGuess,22,27,7.500000,9.000000,7.905694,5.623000
0,initialGuess,22,28,7.500000,9.000000,8.845903,12.205700
0,initialGuess,22,29,7.500000,9.000000,9.924717,6.304500
0,initialGuess,22,30,7.500000,9.000000,5.147815,5.751600
0,initialGuess,22,31,7.500000,9.000000,6.500000,4.124400
0,initialGuess,22,32,7.500000,9.000000,7.905694,6.107300
0,initialGuess,22,33,7.500000,9.000000,4.500000,3.291900
0,initialGuess,22,34,7.500000,9.000000,6.000000,5.434900
0,initialGuess,22,35,7.500000,9.000000,7.500000,7.048600
0,initialGuess,23,0,9.000000,9.000000,12.727922,11.670500
0,initialGuess,23,1,9.000000,9.000000,11.715375,5.313600
0,initialGuess,23,2,9.000000,9.000000,10.816654,14.696200
0,initialGuess,23,3,9.000000,9.000000,11.101802,5.098100
0,initialGuess,23,4,9.000000,9.000000,9.924717,6.821800
0,initialGuess,23,5,9.000000,9.000000,8.845903,6.219100
0,initialGuess,23,6,9.000000,9.000000,9.340771,9.023800
0,initialGuess,23,7,9.000000,9.000000,7.905694,9.293700
0,initialGuess,23,8,9.000000,9.000000,6.500000,3.670000
0,initialGuess,23,9,9.000000,9.000000,9.000000,5.420100
0,initialGuess,23,10,9.000000,9.000000,7.500000,8.905400
0,initialGuess,23,11,9.000000,9.000000,6.000000,5.970700
0,initialGuess,23,12,9.000000,9.000000,9.486833,6.501700
0,initialGuess,23,13,9.000000,9.000000,9.124144,12.061600
0,initialGuess,23,14,9.000000,9.000000,9.000000,5.919400
0,initialGuess,23,15,9.000000,9.000000,7.158911,8.491600
0,initialGuess,23,16,9.000000,9.000000,6.670832,5.451700
0,initialGuess,23,17,9.000000,9.000000,6.500000,13.592600
0,initialGuess,23,18,9.000000,9.000000,3.905125,4.511900
0,initialGuess,23,19,9.000000,9.000000,2.915476,4.623800
0,initialGuess,23,20,9.000000,9.000000,2.500000,7.099300
0,initialGuess,23,21,9.000000,9.000000,3.000000,16.978600
0,initialGuess,23,22,9.000000,9.000000,1.500000,14.877700
0,initialGuess,23,24,9.000000,9.000000,9.486833,9.340600
0,initialGuess,23,25,9.000000,9.000000,10.062306,11.609100
0,initialGuess,23,26,9.000000,9.000000,10.816654,13.841800
0,initialGuess,23,27,9.000000,9.000000,7.158911,1.571700
0,initialGuess,23,28,9.000000,9.000000,7.905694,7.488900
0,initialGuess,23,29,9.000000,9.000000,8.845903,6.420500
0,initialGuess,23,30,9.000000,9.000000,3.905125,4.073900
0,initialGuess,23,31,9.000000,9.000000,5.147815,8.689400
0,initialGuess,23,32,9.000000,9.000000,6.500000,13.993100
0,initialGuess,23,33,9.000000,9.000000,3.000000,3.182100
0,initialGuess,23,34,9.000000,9.000000,4.500000,4.325900
0,initialGuess,23,35,9.000000,9.000000,6.000000,4.230000
0,initialGuess,24,0,12.000000,0.000000,12.000000,13.177900
0,initialGuess,24,1,12.000000,0.000000,10.500000,7.249300
0,initialGuess,24,2,12.000000,0.000000,9.000000,4.369700
0,initialGuess,24,3,12.000000,0.000000,12.257651,7.149600
0,initialGuess,24,4,12.000000,0.000000,10.793517,12.384200
0,initialGuess,24,5,12.000000,0.000000,9.340771,9.137600
0,initialGuess,24,6,12.000000,0.000000,13.647344,13.699500
0,initialGuess,24,7,12.000000,0.000000,12.349089,8.247300
0,initialGuess,24,8,12.000000,0.000000,11.101802,7.082300
0,initialGuess,24,9,12.000000,0.000000,15.000000,11.495600
0,initialGuess,24,10,12.000000,0.000000,13.829317,8.179100
0,initialGuess,24,11,12.000000,0.000000,12.727922,9.263100
0,initialGuess,24,12,12.000000,0.000000,6.000000,10.953900
0,initialGuess,24,13,12.000000,0.000000,4.500000,11.661500
0,initialGuess,24,14,12.000000,0.000000,3.000000,2.958100
0,initialGuess,24,15,12.000000,0.000000,6.500000,7.087500
0,initialGuess,24,16,12.000000,0.000000,5.147815,14.422800
0,initialGuess,24,17,12.000000,0.000000,3.905125,4.469600
0,initialGuess,24,18,12.000000,0.000000,8.845903,9.444600
0,initialGuess,24,19,12.000000,0.000000,7.905694,4.232600
0,initialGuess,24,20,12.000000,0.000000,7.158911,7.916900
0,initialGuess,24,21,12.000000,0.000000,10.816654,13.658300
0,initialGuess,24,22,12.000000,0.000000,10.062306,5.143300
0,initialGuess,24,23,12.000000,0.000000,9.486833,6.716700
0,initialGuess,24,25,12.000000,0.000000,1.500000,3.768500
0,initialGuess,24,26,12.000000,0.000000,3.000000,6.669900
0,initialGuess,24,27,12.000000,0.000000,2.500000,15.412800
0,initialGuess,24,28,12.000000,0.000000,2.915476,6.515400
0,initialGuess,24,29,12.000000,0.000000,3.905125,6.577900
0,initialGuess,24,30,12.000000,0.000000,6.500000,8.273200
0,initialGuess,24,31,12.000000,0.000000,6.670832,4.048700
0,initialGuess,24,32,12.000000,0.000000,7.158911,11.568200
0,initialGuess,24,33,12.000000,0.000000,9.000000,13.735100
0,initialGuess,24,34,12.000000,0.000000,9.124144,7.397100
0,initialGuess,24,35,12.000000,0.000000,9.486833,10.218100
0,initialGuess,25,0,13.500000,0.000000,13.500000,13.244600
0,initialGuess,25,1,13.500000,0.000000,12.000000,7.596000
0,initialGuess,25,2,13.500000,0.000000,10.500000,11.671100
0,initialGuess,25,3,13.500000,0.000000,13.729530,13.391500
0,initialGuess,25,4,13.500000,0.000000,12.257651,8.226000
0,initialGuess,25,5,13.500000,0.000000,10.793517,7.476700
0,initialGuess,25,6,13.500000,0.000000,14.983324,5.188500
